Latitude,Longitude,count,max,min,ptp
41.913,-87.754,1,2013-08-15,2013-08-15,0
41.913,-87.755,2,2013-08-15,2013-08-15,0
41.913,-87.756,1,2013-08-15,2013-08-15,0
41.922,-87.704,2,2013-08-08,2013-08-08,0
41.922,-87.703,1,2013-08-08,2013-08-08,0
41.922,-87.701,1,2013-08-08,2013-08-08,0
41.929,-87.701,2,2013-08-08,2013-08-08,0
41.93,-87.798,2,2013-08-15,2013-08-15,0
41.93,-87.799,2,2013-08-15,2013-08-15,0
41.93,-87.801,2,2013-08-15,2013-08-15,0
41.93,-87.803,1,2013-08-15,2013-08-15,0
41.93,-87.804,2,2013-08-15,2013-08-15,0
41.93,-87.805,2,2013-08-15,2013-08-15,0
41.929,-87.693,3,2013-08-08,2013-08-08,0
41.929,-87.695,4,2013-08-08,2013-08-08,0
41.929,-87.696,3,2013-08-08,2013-08-08,0
41.929,-87.7,2,2013-08-08,2013-08-08,0
41.929,-87.71,1,2013-08-08,2013-08-08,0
41.929,-87.775,2,2013-08-15,2013-08-15,0
41.929,-87.711,2,2013-08-08,2013-08-08,0
41.929,-87.713,1,2013-08-08,2013-08-08,0
41.929,-87.714,3,2013-08-08,2013-08-08,0
41.929,-87.715,6,2013-08-08,2013-08-08,0
41.929,-87.716,4,2013-08-08,2013-08-08,0
41.929,-87.767,2,2013-08-15,2013-08-15,0
41.929,-87.769,2,2013-08-15,2013-08-15,0
41.929,-87.77,2,2013-08-15,2013-08-15,0
41.929,-87.771,2,2013-08-15,2013-08-15,0
41.929,-87.772,2,2013-08-15,2013-08-15,0
41.93,-87.797,1,2013-08-15,2013-08-15,0
41.93,-87.794,1,2013-08-15,2013-08-15,0
41.93,-87.793,2,2013-08-15,2013-08-15,0
41.93,-87.784,1,2013-08-15,2013-08-15,0
41.93,-87.695,4,2013-08-08,2013-08-08,0
41.93,-87.696,6,2013-08-08,2013-08-08,0
41.93,-87.7,2,2013-08-08,2013-08-08,0
41.93,-87.701,2,2013-08-08,2013-08-08,0
41.93,-87.706,1,2013-08-08,2013-08-08,0
41.93,-87.711,2,2013-08-08,2013-08-08,0
41.93,-87.715,4,2013-08-08,2013-08-08,0
41.93,-87.716,4,2013-08-08,2013-08-08,0
41.93,-87.767,1,2013-08-15,2013-08-15,0
41.93,-87.769,1,2013-08-15,2013-08-15,0
41.93,-87.77,2,2013-08-15,2013-08-15,0
41.93,-87.771,1,2013-08-15,2013-08-15,0
41.93,-87.772,1,2013-08-15,2013-08-15,0
41.93,-87.774,2,2013-08-15,2013-08-15,0
41.93,-87.775,1,2013-08-15,2013-08-15,0
41.93,-87.777,2,2013-08-15,2013-08-15,0
41.93,-87.778,1,2013-08-15,2013-08-15,0
41.93,-87.78,2,2013-08-15,2013-08-15,0
41.93,-87.781,1,2013-08-15,2013-08-15,0
41.93,-87.782,1,2013-08-15,2013-08-15,0
41.93,-87.783,1,2013-08-15,2013-08-15,0
41.929,-87.774,1,2013-08-15,2013-08-15,0
41.929,-87.777,1,2013-08-15,2013-08-15,0
41.93,-87.693,1,2013-08-08,2013-08-08,0
41.928,-87.775,1,2013-08-15,2013-08-15,0
41.928,-87.714,1,2013-08-08,2013-08-08,0
41.928,-87.715,2,2013-08-08,2013-08-08,0
41.928,-87.716,4,2013-08-08,2013-08-08,0
41.928,-87.767,1,2013-08-15,2013-08-15,0
41.928,-87.769,2,2013-08-15,2013-08-15,0
41.928,-87.77,1,2013-08-15,2013-08-15,0
41.928,-87.771,2,2013-08-15,2013-08-15,0
41.928,-87.772,2,2013-08-15,2013-08-15,0
41.928,-87.773,1,2013-08-15,2013-08-15,0
41.928,-87.774,1,2013-08-15,2013-08-15,0
41.928,-87.777,2,2013-08-15,2013-08-15,0
41.929,-87.778,2,2013-08-15,2013-08-15,0
41.928,-87.778,2,2013-08-15,2013-08-15,0
41.928,-87.78,2,2013-08-15,2013-08-15,0
41.928,-87.781,1,2013-08-15,2013-08-15,0
41.928,-87.782,2,2013-08-15,2013-08-15,0
41.928,-87.783,1,2013-08-15,2013-08-15,0
41.928,-87.784,1,2013-08-15,2013-08-15,0
41.928,-87.793,1,2013-08-15,2013-08-15,0
41.928,-87.794,2,2013-08-15,2013-08-15,0
41.928,-87.798,2,2013-08-15,2013-08-15,0
41.928,-87.799,2,2013-08-15,2013-08-15,0
41.928,-87.713,2,2013-08-08,2013-08-08,0
41.928,-87.71,1,2013-08-08,2013-08-08,0
41.928,-87.701,2,2013-08-08,2013-08-08,0
41.928,-87.7,2,2013-08-08,2013-08-08,0
41.929,-87.78,1,2013-08-15,2013-08-15,0
41.929,-87.781,2,2013-08-15,2013-08-15,0
41.929,-87.782,2,2013-08-15,2013-08-15,0
41.929,-87.783,2,2013-08-15,2013-08-15,0
41.929,-87.784,2,2013-08-15,2013-08-15,0
41.929,-87.793,1,2013-08-15,2013-08-15,0
41.929,-87.794,2,2013-08-15,2013-08-15,0
41.929,-87.797,2,2013-08-15,2013-08-15,0
41.929,-87.798,2,2013-08-15,2013-08-15,0
41.929,-87.799,1,2013-08-15,2013-08-15,0
41.929,-87.801,1,2013-08-15,2013-08-15,0
41.929,-87.803,2,2013-08-15,2013-08-15,0
41.929,-87.804,2,2013-08-15,2013-08-15,0
41.929,-87.805,2,2013-08-15,2013-08-15,0
41.928,-87.689,2,2013-08-08,2013-08-08,0
41.928,-87.69,3,2013-08-08,2013-08-08,0
41.928,-87.691,2,2013-08-08,2013-08-08,0
41.928,-87.693,1,2013-08-08,2013-08-08,0
41.928,-87.694,2,2013-08-08,2013-08-08,0
41.928,-87.695,4,2013-08-08,2013-08-08,0
41.928,-87.696,5,2013-08-08,2013-08-08,0
41.93,-87.694,2,2013-08-08,2013-08-08,0
41.93,-87.69,1,2013-08-08,2013-08-08,0
41.922,-87.7,2,2013-08-08,2013-08-08,0
41.932,-87.716,1,2013-08-08,2013-08-08,0
41.933,-87.803,1,2013-08-15,2013-08-15,0
41.933,-87.804,2,2013-08-15,2013-08-15,0
41.933,-87.805,2,2013-08-15,2013-08-15,0
41.932,-87.689,3,2013-08-08,2013-08-08,0
41.932,-87.69,2,2013-08-08,2013-08-08,0
41.932,-87.692,2,2013-08-08,2013-08-08,0
41.932,-87.7,1,2013-08-08,2013-08-08,0
41.932,-87.701,2,2013-08-08,2013-08-08,0
41.932,-87.706,2,2013-08-08,2013-08-08,0
41.932,-87.71,2,2013-08-08,2013-08-08,0
41.932,-87.767,2,2013-08-15,2013-08-15,0
41.932,-87.783,2,2013-08-15,2013-08-15,0
41.932,-87.769,2,2013-08-15,2013-08-15,0
41.932,-87.77,1,2013-08-15,2013-08-15,0
41.932,-87.771,2,2013-08-15,2013-08-15,0
41.932,-87.772,1,2013-08-15,2013-08-15,0
41.932,-87.774,2,2013-08-15,2013-08-15,0
41.932,-87.775,1,2013-08-15,2013-08-15,0
41.932,-87.777,1,2013-08-15,2013-08-15,0
41.932,-87.778,2,2013-08-15,2013-08-15,0
41.932,-87.78,2,2013-08-15,2013-08-15,0
41.932,-87.781,2,2013-08-15,2013-08-15,0
41.933,-87.801,1,2013-08-15,2013-08-15,0
41.933,-87.799,2,2013-08-15,2013-08-15,0
41.933,-87.798,2,2013-08-15,2013-08-15,0
41.933,-87.797,1,2013-08-15,2013-08-15,0
41.933,-87.768,1,2013-08-15,2013-08-15,0
41.933,-87.769,2,2013-08-15,2013-08-15,0
41.933,-87.77,2,2013-08-15,2013-08-15,0
41.933,-87.771,1,2013-08-15,2013-08-15,0
41.933,-87.772,2,2013-08-15,2013-08-15,0
41.933,-87.774,2,2013-08-15,2013-08-15,0
41.933,-87.775,2,2013-08-15,2013-08-15,0
41.933,-87.777,2,2013-08-15,2013-08-15,0
41.933,-87.778,1,2013-08-15,2013-08-15,0
41.933,-87.78,2,2013-08-15,2013-08-15,0
41.933,-87.781,1,2013-08-15,2013-08-15,0
41.933,-87.782,1,2013-08-15,2013-08-15,0
41.933,-87.783,2,2013-08-15,2013-08-15,0
41.933,-87.785,2,2013-08-15,2013-08-15,0
41.933,-87.787,1,2013-08-15,2013-08-15,0
41.933,-87.788,2,2013-08-15,2013-08-15,0
41.933,-87.789,2,2013-08-15,2013-08-15,0
41.933,-87.791,3,2013-08-15,2013-08-15,0
41.933,-87.792,2,2013-08-15,2013-08-15,0
41.933,-87.793,2,2013-08-15,2013-08-15,0
41.933,-87.794,3,2013-08-15,2013-08-15,0
41.932,-87.782,2,2013-08-15,2013-08-15,0
41.932,-87.784,1,2013-08-15,2013-08-15,0
41.93,-87.689,2,2013-08-08,2013-08-08,0
41.931,-87.783,1,2013-08-15,2013-08-15,0
41.931,-87.769,1,2013-08-15,2013-08-15,0
41.931,-87.77,1,2013-08-15,2013-08-15,0
41.931,-87.771,1,2013-08-15,2013-08-15,0
41.931,-87.772,2,2013-08-15,2013-08-15,0
41.931,-87.775,2,2013-08-15,2013-08-15,0
41.931,-87.777,2,2013-08-15,2013-08-15,0
41.931,-87.778,1,2013-08-15,2013-08-15,0
41.931,-87.78,1,2013-08-15,2013-08-15,0
41.931,-87.781,1,2013-08-15,2013-08-15,0
41.931,-87.782,3,2013-08-15,2013-08-15,0
41.931,-87.784,2,2013-08-15,2013-08-15,0
41.932,-87.785,1,2013-08-15,2013-08-15,0
41.931,-87.792,1,2013-08-15,2013-08-15,0
41.931,-87.793,1,2013-08-15,2013-08-15,0
41.931,-87.794,3,2013-08-15,2013-08-15,0
41.931,-87.797,2,2013-08-15,2013-08-15,0
41.931,-87.798,1,2013-08-15,2013-08-15,0
41.931,-87.801,1,2013-08-15,2013-08-15,0
41.931,-87.802,1,2013-08-15,2013-08-15,0
41.931,-87.803,3,2013-08-15,2013-08-15,0
41.931,-87.804,2,2013-08-15,2013-08-15,0
41.931,-87.805,4,2013-08-15,2013-08-15,0
41.931,-87.767,1,2013-08-15,2013-08-15,0
41.931,-87.716,5,2013-08-08,2013-08-08,0
41.931,-87.715,5,2013-08-08,2013-08-08,0
41.931,-87.709,1,2013-08-08,2013-08-08,0
41.932,-87.787,2,2013-08-15,2013-08-15,0
41.932,-87.788,2,2013-08-15,2013-08-15,0
41.932,-87.789,2,2013-08-15,2013-08-15,0
41.932,-87.792,4,2013-08-15,2013-08-15,0
41.932,-87.793,1,2013-08-15,2013-08-15,0
41.932,-87.794,3,2013-08-15,2013-08-15,0
41.932,-87.797,2,2013-08-15,2013-08-15,0
41.932,-87.798,1,2013-08-15,2013-08-15,0
41.932,-87.799,3,2013-08-15,2013-08-15,0
41.932,-87.801,2,2013-08-15,2013-08-15,0
41.932,-87.803,2,2013-08-15,2013-08-15,0
41.932,-87.804,1,2013-08-15,2013-08-15,0
41.932,-87.805,1,2013-08-15,2013-08-15,0
41.931,-87.689,5,2013-08-08,2013-08-08,0
41.931,-87.69,5,2013-08-08,2013-08-08,0
41.931,-87.691,3,2013-08-08,2013-08-08,0
41.931,-87.692,1,2013-08-08,2013-08-08,0
41.931,-87.696,1,2013-08-08,2013-08-08,0
41.931,-87.7,2,2013-08-08,2013-08-08,0
41.931,-87.701,2,2013-08-08,2013-08-08,0
41.931,-87.706,2,2013-08-08,2013-08-08,0
41.928,-87.801,2,2013-08-15,2013-08-15,0
41.928,-87.803,2,2013-08-15,2013-08-15,0
41.928,-87.804,1,2013-08-15,2013-08-15,0
41.924,-87.799,1,2013-08-15,2013-08-15,0
41.924,-87.771,1,2013-08-15,2013-08-15,0
41.924,-87.773,1,2013-08-15,2013-08-15,0
41.924,-87.775,1,2013-08-15,2013-08-15,0
41.924,-87.777,1,2013-08-15,2013-08-15,0
41.924,-87.778,2,2013-08-15,2013-08-15,0
41.924,-87.779,1,2013-08-15,2013-08-15,0
41.924,-87.793,1,2013-08-15,2013-08-15,0
41.924,-87.794,1,2013-08-15,2013-08-15,0
41.924,-87.796,1,2013-08-15,2013-08-15,0
41.924,-87.798,1,2013-08-15,2013-08-15,0
41.924,-87.801,1,2013-08-15,2013-08-15,0
41.923,-87.69,4,2013-08-08,2013-08-08,0
41.924,-87.803,1,2013-08-15,2013-08-15,0
41.923,-87.68,3,2013-08-08,2013-08-08,0
41.923,-87.681,5,2013-08-08,2013-08-08,0
41.923,-87.682,4,2013-08-08,2013-08-08,0
41.923,-87.683,5,2013-08-08,2013-08-08,0
41.923,-87.684,3,2013-08-08,2013-08-08,0
41.923,-87.685,4,2013-08-08,2013-08-08,0
41.923,-87.686,2,2013-08-08,2013-08-08,0
41.923,-87.687,1,2013-08-08,2013-08-08,0
41.923,-87.688,1,2013-08-08,2013-08-08,0
41.924,-87.77,1,2013-08-15,2013-08-15,0
41.924,-87.767,2,2013-08-15,2013-08-15,0
41.924,-87.711,2,2013-08-08,2013-08-08,0
41.924,-87.71,2,2013-08-08,2013-08-08,0
41.925,-87.805,1,2013-08-15,2013-08-15,0
41.924,-87.681,1,2013-08-08,2013-08-08,0
41.924,-87.683,2,2013-08-08,2013-08-08,0
41.924,-87.684,2,2013-08-08,2013-08-08,0
41.924,-87.685,2,2013-08-08,2013-08-08,0
41.924,-87.689,2,2013-08-08,2013-08-08,0
41.924,-87.69,2,2013-08-08,2013-08-08,0
41.924,-87.691,4,2013-08-08,2013-08-08,0
41.924,-87.693,3,2013-08-08,2013-08-08,0
41.924,-87.694,4,2013-08-08,2013-08-08,0
41.924,-87.695,1,2013-08-08,2013-08-08,0
41.924,-87.696,4,2013-08-08,2013-08-08,0
41.924,-87.697,1,2013-08-08,2013-08-08,0
41.924,-87.7,1,2013-08-08,2013-08-08,0
41.924,-87.701,1,2013-08-08,2013-08-08,0
41.924,-87.702,2,2013-08-08,2013-08-08,0
41.924,-87.703,1,2013-08-08,2013-08-08,0
41.924,-87.704,2,2013-08-08,2013-08-08,0
41.924,-87.705,1,2013-08-08,2013-08-08,0
41.924,-87.707,1,2013-08-08,2013-08-08,0
41.924,-87.709,1,2013-08-08,2013-08-08,0
41.923,-87.689,2,2013-08-08,2013-08-08,0
41.923,-87.691,4,2013-08-08,2013-08-08,0
41.928,-87.805,1,2013-08-15,2013-08-15,0
41.922,-87.679,1,2013-08-08,2013-08-08,0
41.923,-87.779,1,2013-08-15,2013-08-15,0
41.923,-87.781,1,2013-08-15,2013-08-15,0
41.923,-87.782,2,2013-08-15,2013-08-15,0
41.923,-87.783,2,2013-08-15,2013-08-15,0
41.923,-87.784,1,2013-08-15,2013-08-15,0
41.923,-87.788,1,2013-08-15,2013-08-15,0
41.923,-87.793,1,2013-08-15,2013-08-15,0
41.923,-87.794,2,2013-08-15,2013-08-15,0
41.923,-87.803,1,2013-08-15,2013-08-15,0
41.923,-87.804,2,2013-08-15,2013-08-15,0
41.922,-87.68,3,2013-08-08,2013-08-08,0
41.923,-87.693,2,2013-08-08,2013-08-08,0
41.922,-87.681,1,2013-08-08,2013-08-08,0
41.922,-87.682,1,2013-08-08,2013-08-08,0
41.922,-87.683,1,2013-08-08,2013-08-08,0
41.922,-87.685,4,2013-08-08,2013-08-08,0
41.922,-87.689,3,2013-08-08,2013-08-08,0
41.922,-87.69,3,2013-08-08,2013-08-08,0
41.922,-87.691,7,2013-08-08,2013-08-08,0
41.922,-87.693,2,2013-08-08,2013-08-08,0
41.922,-87.694,3,2013-08-08,2013-08-08,0
41.922,-87.699,4,2013-08-08,2013-08-08,0
41.923,-87.778,2,2013-08-15,2013-08-15,0
41.923,-87.777,2,2013-08-15,2013-08-15,0
41.923,-87.775,1,2013-08-15,2013-08-15,0
41.923,-87.774,1,2013-08-15,2013-08-15,0
41.923,-87.694,6,2013-08-08,2013-08-08,0
41.923,-87.695,4,2013-08-08,2013-08-08,0
41.923,-87.696,4,2013-08-08,2013-08-08,0
41.923,-87.7,2,2013-08-08,2013-08-08,0
41.923,-87.702,1,2013-08-08,2013-08-08,0
41.923,-87.703,2,2013-08-08,2013-08-08,0
41.923,-87.704,2,2013-08-08,2013-08-08,0
41.923,-87.705,2,2013-08-08,2013-08-08,0
41.923,-87.706,4,2013-08-08,2013-08-08,0
41.923,-87.707,2,2013-08-08,2013-08-08,0
41.923,-87.709,1,2013-08-08,2013-08-08,0
41.923,-87.71,3,2013-08-08,2013-08-08,0
41.923,-87.711,2,2013-08-08,2013-08-08,0
41.923,-87.714,3,2013-08-08,2013-08-08,0
41.923,-87.715,3,2013-08-08,2013-08-08,0
41.923,-87.767,1,2013-08-15,2013-08-15,0
41.923,-87.768,2,2013-08-15,2013-08-15,0
41.923,-87.77,2,2013-08-15,2013-08-15,0
41.923,-87.771,2,2013-08-15,2013-08-15,0
41.923,-87.772,1,2013-08-15,2013-08-15,0
41.923,-87.773,1,2013-08-15,2013-08-15,0
41.925,-87.804,5,2013-08-15,2013-08-15,0
41.925,-87.803,2,2013-08-15,2013-08-15,0
41.925,-87.801,2,2013-08-15,2013-08-15,0
41.927,-87.797,2,2013-08-15,2013-08-15,0
41.927,-87.777,1,2013-08-15,2013-08-15,0
41.927,-87.778,1,2013-08-15,2013-08-15,0
41.927,-87.78,1,2013-08-15,2013-08-15,0
41.927,-87.781,1,2013-08-15,2013-08-15,0
41.927,-87.782,1,2013-08-15,2013-08-15,0
41.927,-87.783,1,2013-08-15,2013-08-15,0
41.927,-87.784,1,2013-08-15,2013-08-15,0
41.927,-87.785,1,2013-08-15,2013-08-15,0
41.927,-87.793,2,2013-08-15,2013-08-15,0
41.927,-87.794,2,2013-08-15,2013-08-15,0
41.927,-87.798,3,2013-08-15,2013-08-15,0
41.925,-87.799,2,2013-08-15,2013-08-15,0
41.927,-87.799,1,2013-08-15,2013-08-15,0
41.927,-87.801,2,2013-08-15,2013-08-15,0
41.927,-87.803,1,2013-08-15,2013-08-15,0
41.927,-87.804,2,2013-08-15,2013-08-15,0
41.927,-87.805,2,2013-08-15,2013-08-15,0
41.926,-87.686,3,2013-08-08,2013-08-08,0
41.926,-87.687,1,2013-08-08,2013-08-08,0
41.926,-87.689,2,2013-08-08,2013-08-08,0
41.926,-87.69,2,2013-08-08,2013-08-08,0
41.926,-87.691,2,2013-08-08,2013-08-08,0
41.927,-87.775,2,2013-08-15,2013-08-15,0
41.927,-87.773,1,2013-08-15,2013-08-15,0
41.927,-87.772,1,2013-08-15,2013-08-15,0
41.927,-87.771,1,2013-08-15,2013-08-15,0
41.927,-87.689,3,2013-08-08,2013-08-08,0
41.927,-87.69,4,2013-08-08,2013-08-08,0
41.927,-87.691,4,2013-08-08,2013-08-08,0
41.927,-87.692,1,2013-08-08,2013-08-08,0
41.927,-87.693,4,2013-08-08,2013-08-08,0
41.927,-87.694,5,2013-08-08,2013-08-08,0
41.927,-87.695,5,2013-08-08,2013-08-08,0
41.927,-87.696,3,2013-08-08,2013-08-08,0
41.927,-87.7,2,2013-08-08,2013-08-08,0
41.927,-87.701,2,2013-08-08,2013-08-08,0
41.927,-87.706,1,2013-08-08,2013-08-08,0
41.927,-87.71,3,2013-08-08,2013-08-08,0
41.927,-87.711,2,2013-08-08,2013-08-08,0
41.927,-87.712,2,2013-08-08,2013-08-08,0
41.927,-87.713,4,2013-08-08,2013-08-08,0
41.927,-87.714,6,2013-08-08,2013-08-08,0
41.927,-87.715,6,2013-08-08,2013-08-08,0
41.927,-87.716,4,2013-08-08,2013-08-08,0
41.927,-87.767,2,2013-08-15,2013-08-15,0
41.927,-87.769,1,2013-08-15,2013-08-15,0
41.927,-87.77,2,2013-08-15,2013-08-15,0
41.926,-87.693,2,2013-08-08,2013-08-08,0
41.926,-87.694,2,2013-08-08,2013-08-08,0
41.926,-87.695,3,2013-08-08,2013-08-08,0
41.926,-87.801,1,2013-08-15,2013-08-15,0
41.926,-87.804,1,2013-08-15,2013-08-15,0
41.926,-87.805,2,2013-08-15,2013-08-15,0
41.925,-87.69,1,2013-08-08,2013-08-08,0
41.925,-87.693,2,2013-08-08,2013-08-08,0
41.925,-87.705,1,2013-08-08,2013-08-08,0
41.925,-87.711,1,2013-08-08,2013-08-08,0
41.925,-87.714,1,2013-08-08,2013-08-08,0
41.925,-87.715,1,2013-08-08,2013-08-08,0
41.925,-87.767,1,2013-08-15,2013-08-15,0
41.925,-87.768,1,2013-08-15,2013-08-15,0
41.925,-87.769,1,2013-08-15,2013-08-15,0
41.925,-87.77,1,2013-08-15,2013-08-15,0
41.925,-87.771,2,2013-08-15,2013-08-15,0
41.925,-87.772,2,2013-08-15,2013-08-15,0
41.925,-87.773,2,2013-08-15,2013-08-15,0
41.925,-87.775,1,2013-08-15,2013-08-15,0
41.925,-87.777,1,2013-08-15,2013-08-15,0
41.925,-87.778,1,2013-08-15,2013-08-15,0
41.925,-87.793,2,2013-08-15,2013-08-15,0
41.925,-87.794,1,2013-08-15,2013-08-15,0
41.925,-87.797,2,2013-08-15,2013-08-15,0
41.926,-87.803,2,2013-08-15,2013-08-15,0
41.926,-87.799,2,2013-08-15,2013-08-15,0
41.926,-87.7,2,2013-08-08,2013-08-08,0
41.926,-87.798,2,2013-08-15,2013-08-15,0
41.926,-87.701,1,2013-08-08,2013-08-08,0
41.926,-87.703,1,2013-08-08,2013-08-08,0
41.926,-87.704,1,2013-08-08,2013-08-08,0
41.926,-87.705,2,2013-08-08,2013-08-08,0
41.926,-87.706,2,2013-08-08,2013-08-08,0
41.926,-87.707,1,2013-08-08,2013-08-08,0
41.926,-87.711,3,2013-08-08,2013-08-08,0
41.926,-87.713,2,2013-08-08,2013-08-08,0
41.926,-87.715,3,2013-08-08,2013-08-08,0
41.926,-87.767,2,2013-08-15,2013-08-15,0
41.926,-87.769,1,2013-08-15,2013-08-15,0
41.926,-87.77,2,2013-08-15,2013-08-15,0
41.926,-87.771,2,2013-08-15,2013-08-15,0
41.926,-87.772,2,2013-08-15,2013-08-15,0
41.926,-87.773,2,2013-08-15,2013-08-15,0
41.926,-87.775,2,2013-08-15,2013-08-15,0
41.926,-87.777,2,2013-08-15,2013-08-15,0
41.926,-87.778,2,2013-08-15,2013-08-15,0
41.926,-87.793,1,2013-08-15,2013-08-15,0
41.926,-87.794,2,2013-08-15,2013-08-15,0
41.926,-87.797,2,2013-08-15,2013-08-15,0
41.908,-87.765,3,2013-08-15,2013-08-15,0
41.908,-87.767,3,2013-08-15,2013-08-15,0
41.908,-87.768,3,2013-08-15,2013-08-15,0
41.88,-87.718,2,2013-08-22,2013-08-22,0
41.88,-87.707,2,2013-08-22,2013-08-22,0
41.88,-87.709,1,2013-08-22,2013-08-22,0
41.88,-87.71,2,2013-08-22,2013-08-22,0
41.88,-87.711,4,2013-08-22,2013-08-22,0
41.88,-87.712,1,2013-08-22,2013-08-22,0
41.88,-87.713,1,2013-08-22,2013-08-22,0
41.88,-87.714,3,2013-08-22,2013-08-22,0
41.88,-87.715,1,2013-08-22,2013-08-22,0
41.88,-87.716,3,2013-08-22,2013-08-22,0
41.88,-87.717,3,2013-08-22,2013-08-22,0
41.88,-87.719,2,2013-08-22,2013-08-22,0
41.879,-87.709,2,2013-08-22,2013-08-22,0
41.88,-87.72,2,2013-08-22,2013-08-22,0
41.88,-87.721,2,2013-08-22,2013-08-22,0
41.88,-87.723,1,2013-08-22,2013-08-22,0
41.88,-87.724,2,2013-08-22,2013-08-22,0
41.88,-87.725,1,2013-08-22,2013-08-22,0
41.88,-87.726,1,2013-08-22,2013-08-22,0
41.88,-87.727,2,2013-08-22,2013-08-22,0
41.88,-87.728,2,2013-08-22,2013-08-22,0
41.88,-87.729,2,2013-08-22,2013-08-22,0
41.88,-87.73,2,2013-08-22,2013-08-22,0
41.88,-87.706,2,2013-08-22,2013-08-22,0
41.881,-87.731,1,2013-08-22,2013-08-22,0
41.881,-87.728,1,2013-08-22,2013-08-22,0
41.881,-87.721,3,2013-08-22,2013-08-22,0
41.882,-87.71,1,2013-08-22,2013-08-22,0
41.882,-87.712,1,2013-08-22,2013-08-22,0
41.882,-87.713,1,2013-08-22,2013-08-22,0
41.882,-87.714,1,2013-08-22,2013-08-22,0
41.882,-87.715,1,2013-08-22,2013-08-22,0
41.882,-87.716,4,2013-08-22,2013-08-22,0
41.882,-87.717,1,2013-08-22,2013-08-22,0
41.882,-87.718,1,2013-08-22,2013-08-22,0
41.882,-87.719,1,2013-08-22,2013-08-22,0
41.882,-87.721,2,2013-08-22,2013-08-22,0
41.882,-87.728,2,2013-08-22,2013-08-22,0
41.882,-87.731,2,2013-08-22,2013-08-22,0
41.881,-87.704,1,2013-08-22,2013-08-22,0
41.881,-87.711,1,2013-08-22,2013-08-22,0
41.881,-87.713,1,2013-08-22,2013-08-22,0
41.881,-87.714,1,2013-08-22,2013-08-22,0
41.881,-87.716,1,2013-08-22,2013-08-22,0
41.881,-87.717,1,2013-08-22,2013-08-22,0
41.881,-87.718,3,2013-08-22,2013-08-22,0
41.881,-87.719,2,2013-08-22,2013-08-22,0
41.881,-87.72,2,2013-08-22,2013-08-22,0
41.88,-87.731,1,2013-08-22,2013-08-22,0
41.879,-87.711,2,2013-08-22,2013-08-22,0
41.882,-87.708,1,2013-08-22,2013-08-22,0
41.878,-87.731,2,2013-08-22,2013-08-22,0
41.878,-87.717,2,2013-08-22,2013-08-22,0
41.878,-87.721,4,2013-08-22,2013-08-22,0
41.878,-87.722,1,2013-08-22,2013-08-22,0
41.878,-87.723,5,2013-08-22,2013-08-22,0
41.878,-87.724,1,2013-08-22,2013-08-22,0
41.878,-87.725,2,2013-08-22,2013-08-22,0
41.878,-87.727,1,2013-08-22,2013-08-22,0
41.878,-87.728,4,2013-08-22,2013-08-22,0
41.878,-87.729,1,2013-08-22,2013-08-22,0
41.878,-87.73,2,2013-08-22,2013-08-22,0
41.877,-87.71,2,2013-08-22,2013-08-22,0
41.879,-87.714,1,2013-08-22,2013-08-22,0
41.877,-87.711,5,2013-08-22,2013-08-22,0
41.877,-87.712,3,2013-08-22,2013-08-22,0
41.877,-87.713,3,2013-08-22,2013-08-22,0
41.877,-87.714,1,2013-08-22,2013-08-22,0
41.877,-87.716,5,2013-08-22,2013-08-22,0
41.877,-87.717,2,2013-08-22,2013-08-22,0
41.877,-87.718,1,2013-08-22,2013-08-22,0
41.877,-87.719,1,2013-08-22,2013-08-22,0
41.877,-87.721,1,2013-08-22,2013-08-22,0
41.877,-87.723,2,2013-08-22,2013-08-22,0
41.878,-87.716,5,2013-08-22,2013-08-22,0
41.878,-87.715,1,2013-08-22,2013-08-22,0
41.878,-87.714,3,2013-08-22,2013-08-22,0
41.878,-87.713,2,2013-08-22,2013-08-22,0
41.879,-87.716,2,2013-08-22,2013-08-22,0
41.879,-87.717,3,2013-08-22,2013-08-22,0
41.879,-87.718,1,2013-08-22,2013-08-22,0
41.879,-87.719,3,2013-08-22,2013-08-22,0
41.879,-87.721,4,2013-08-22,2013-08-22,0
41.879,-87.722,1,2013-08-22,2013-08-22,0
41.879,-87.723,3,2013-08-22,2013-08-22,0
41.879,-87.724,2,2013-08-22,2013-08-22,0
41.879,-87.725,1,2013-08-22,2013-08-22,0
41.879,-87.726,1,2013-08-22,2013-08-22,0
41.879,-87.727,2,2013-08-22,2013-08-22,0
41.879,-87.728,4,2013-08-22,2013-08-22,0
41.879,-87.729,1,2013-08-22,2013-08-22,0
41.879,-87.73,2,2013-08-22,2013-08-22,0
41.879,-87.731,2,2013-08-22,2013-08-22,0
41.878,-87.706,3,2013-08-22,2013-08-22,0
41.878,-87.707,3,2013-08-22,2013-08-22,0
41.878,-87.709,2,2013-08-22,2013-08-22,0
41.878,-87.71,2,2013-08-22,2013-08-22,0
41.878,-87.711,4,2013-08-22,2013-08-22,0
41.878,-87.712,1,2013-08-22,2013-08-22,0
41.882,-87.709,1,2013-08-22,2013-08-22,0
41.882,-87.707,1,2013-08-22,2013-08-22,0
41.889,-87.77,1,2013-08-15,2013-08-15,0
41.886,-87.706,2,2013-08-22,2013-08-22,0
41.888,-87.772,1,2013-08-15,2013-08-15,0
