,Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Most_Recent_Spray,Recently_Sprayed,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Weather_hotAndDry,Weather_normal,Day_of_Month,Month,Year,Day_of_Week
8708,2013-07-12,CULEX PIPIENS/RESTUANS,T151,41.916,-87.801,8,11,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8709,2013-07-12,CULEX RESTUANS,T151,41.916,-87.801,8,11,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8710,2013-07-12,CULEX PIPIENS/RESTUANS,T152,41.846,-87.716,9,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8711,2013-07-12,CULEX RESTUANS,T152,41.846,-87.716,9,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8712,2013-07-12,CULEX PIPIENS/RESTUANS,T158,41.683,-87.708,9,29,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8713,2013-07-12,CULEX PIPIENS/RESTUANS,T158,41.683,-87.708,9,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8714,2013-07-12,CULEX PIPIENS/RESTUANS,T158,41.683,-87.708,9,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8715,2013-07-12,CULEX RESTUANS,T158,41.683,-87.708,9,36,1,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8716,2013-07-12,CULEX RESTUANS,T158,41.683,-87.708,9,39,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8717,2013-07-12,CULEX PIPIENS/RESTUANS,T220,41.964,-87.692,9,2,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8718,2013-07-12,CULEX PIPIENS/RESTUANS,T003,41.964,-87.758,8,50,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8719,2013-07-12,CULEX PIPIENS/RESTUANS,T003,41.964,-87.758,8,28,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8720,2013-07-12,CULEX RESTUANS,T003,41.964,-87.758,8,37,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8721,2013-07-12,CULEX PIPIENS/RESTUANS,T008,42.008,-87.778,9,33,1,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8722,2013-07-12,CULEX RESTUANS,T008,42.008,-87.778,9,45,1,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8723,2013-07-12,CULEX RESTUANS,T012,41.991,-87.747,8,28,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8724,2013-07-12,CULEX RESTUANS,T012,41.991,-87.747,8,46,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8725,2013-07-12,CULEX RESTUANS,T012,41.991,-87.747,8,50,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8726,2013-07-12,CULEX PIPIENS/RESTUANS,T043,41.857,-87.695,8,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8727,2013-07-12,CULEX RESTUANS,T043,41.857,-87.695,8,1,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8728,2013-07-12,CULEX PIPIENS/RESTUANS,T047,41.868,-87.696,9,34,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8729,2013-07-12,CULEX PIPIENS/RESTUANS,T047,41.868,-87.696,9,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8730,2013-07-12,CULEX RESTUANS,T047,41.868,-87.696,9,28,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8731,2013-07-12,CULEX PIPIENS/RESTUANS,T013,41.924,-87.785,9,49,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8732,2013-07-12,CULEX PIPIENS/RESTUANS,T013,41.924,-87.785,9,30,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8733,2013-07-12,CULEX RESTUANS,T013,41.924,-87.785,9,5,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8734,2013-07-12,CULEX PIPIENS/RESTUANS,T018,42.01,-87.662,8,2,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8735,2013-07-12,CULEX RESTUANS,T018,42.01,-87.662,8,1,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8736,2013-07-12,CULEX PIPIENS/RESTUANS,T030,41.899,-87.717,9,40,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8737,2013-07-12,CULEX RESTUANS,T030,41.899,-87.717,9,1,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8738,2013-07-12,CULEX PIPIENS/RESTUANS,T017,41.961,-87.777,9,5,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8739,2013-07-12,CULEX RESTUANS,T017,41.961,-87.777,9,2,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8740,2013-07-12,CULEX PIPIENS/RESTUANS,T095,41.704,-87.704,8,7,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8741,2013-07-12,CULEX PIPIENS/RESTUANS,T039,41.912,-87.727,9,4,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8742,2013-07-12,CULEX PIPIENS/RESTUANS,T061,41.801,-87.679,8,36,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8743,2013-07-12,CULEX RESTUANS,T061,41.801,-87.679,8,36,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8744,2013-07-12,CULEX PIPIENS/RESTUANS,T062,41.801,-87.712,8,23,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8745,2013-07-12,CULEX RESTUANS,T062,41.801,-87.712,8,36,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8746,2013-07-12,CULEX RESTUANS,T062,41.801,-87.712,8,47,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8747,2013-07-12,CULEX PIPIENS/RESTUANS,T065,41.778,-87.752,9,26,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8748,2013-07-12,CULEX RESTUANS,T065,41.778,-87.752,9,37,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8749,2013-07-12,CULEX PIPIENS/RESTUANS,T066,41.772,-87.703,8,30,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8750,2013-07-12,CULEX RESTUANS,T066,41.772,-87.703,8,24,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8751,2013-07-12,CULEX PIPIENS/RESTUANS,T069,41.768,-87.679,8,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8752,2013-07-12,CULEX RESTUANS,T069,41.768,-87.679,8,10,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8753,2013-07-12,CULEX PIPIENS/RESTUANS,T073,41.773,-87.601,8,25,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8754,2013-07-12,CULEX RESTUANS,T073,41.773,-87.601,8,9,1,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8755,2013-07-12,CULEX PIPIENS/RESTUANS,T074,41.823,-87.666,9,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8756,2013-07-12,CULEX RESTUANS,T074,41.823,-87.666,9,46,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8757,2013-07-12,CULEX RESTUANS,T074,41.823,-87.666,9,26,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8758,2013-07-12,CULEX PIPIENS/RESTUANS,T077,41.779,-87.586,8,1,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8759,2013-07-12,CULEX PIPIENS/RESTUANS,T079,41.766,-87.563,9,19,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8760,2013-07-12,CULEX RESTUANS,T079,41.766,-87.563,9,6,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8761,2013-07-12,CULEX PIPIENS/RESTUANS,T080,41.755,-87.613,9,6,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8762,2013-07-12,CULEX RESTUANS,T080,41.755,-87.613,9,9,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8763,2013-07-12,CULEX PIPIENS/RESTUANS,T082,41.803,-87.643,8,40,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8764,2013-07-12,CULEX RESTUANS,T082,41.803,-87.643,8,8,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8765,2013-07-12,CULEX PIPIENS/RESTUANS,T083,41.754,-87.591,9,5,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8766,2013-07-12,CULEX RESTUANS,T083,41.754,-87.591,9,9,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8767,2013-07-12,CULEX PIPIENS/RESTUANS,T114,41.799,-87.737,8,17,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8768,2013-07-12,CULEX RESTUANS,T114,41.799,-87.737,8,30,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8769,2013-07-12,CULEX PIPIENS/RESTUANS,T155,41.776,-87.779,9,36,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8770,2013-07-12,CULEX RESTUANS,T155,41.776,-87.779,9,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8771,2013-07-12,CULEX PIPIENS/RESTUANS,T063,41.826,-87.727,9,1,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8772,2013-07-12,CULEX RESTUANS,T063,41.826,-87.727,9,12,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8773,2013-07-12,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,27,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8774,2013-07-12,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,29,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8775,2013-07-12,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8776,2013-07-12,CULEX RESTUANS,T115,41.673,-87.6,5,14,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8777,2013-07-12,CULEX RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8778,2013-07-12,CULEX RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8779,2013-07-12,CULEX RESTUANS,T115,41.673,-87.6,5,43,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8780,2013-07-12,CULEX PIPIENS/RESTUANS,T138,41.726,-87.585,5,12,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8781,2013-07-12,CULEX RESTUANS,T138,41.726,-87.585,5,32,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8782,2013-07-12,CULEX RESTUANS,T209,41.741,-87.547,5,32,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8783,2013-07-12,CULEX RESTUANS,T209,41.741,-87.547,5,23,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8784,2013-07-12,CULEX PIPIENS/RESTUANS,T212,41.681,-87.535,8,37,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8785,2013-07-12,CULEX PIPIENS/RESTUANS,T212,41.681,-87.535,8,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8786,2013-07-12,CULEX PIPIENS/RESTUANS,T212,41.681,-87.535,8,37,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8787,2013-07-12,CULEX RESTUANS,T212,41.681,-87.535,8,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8788,2013-07-12,CULEX RESTUANS,T212,41.681,-87.535,8,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8789,2013-07-12,CULEX RESTUANS,T212,41.681,-87.535,8,36,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8790,2013-07-12,CULEX RESTUANS,T128,41.705,-87.566,8,27,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8791,2013-07-12,CULEX TERRITANS,T128,41.705,-87.566,8,1,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8792,2013-07-12,CULEX PIPIENS/RESTUANS,T099,41.734,-87.556,8,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8793,2013-07-12,CULEX RESTUANS,T099,41.734,-87.556,8,5,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8794,2013-07-12,CULEX PIPIENS/RESTUANS,T102,41.75,-87.605,5,46,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8795,2013-07-12,CULEX PIPIENS/RESTUANS,T102,41.75,-87.605,5,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8796,2013-07-12,CULEX RESTUANS,T102,41.75,-87.605,5,37,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8797,2013-07-12,CULEX PIPIENS/RESTUANS,T027,41.985,-87.728,8,7,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8798,2013-07-12,CULEX RESTUANS,T027,41.985,-87.728,8,9,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8799,2013-07-12,CULEX PIPIENS/RESTUANS,T221,41.659,-87.539,8,24,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8800,2013-07-12,CULEX RESTUANS,T221,41.659,-87.539,8,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8801,2013-07-12,CULEX PIPIENS/RESTUANS,T009,41.992,-87.863,8,44,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8802,2013-07-12,CULEX RESTUANS,T009,41.992,-87.863,8,26,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8803,2013-07-12,CULEX RESTUANS,T009,41.992,-87.863,8,50,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8804,2013-07-12,CULEX RESTUANS,T009,41.992,-87.863,8,45,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8805,2013-07-12,CULEX RESTUANS,T009,41.992,-87.863,8,50,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8806,2013-07-12,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,48,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8807,2013-07-12,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,20,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8808,2013-07-12,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,7,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8809,2013-07-12,CULEX RESTUANS,T900,41.975,-87.891,9,18,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8810,2013-07-12,CULEX RESTUANS,T900,41.975,-87.891,9,14,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8811,2013-07-12,CULEX RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8812,2013-07-12,CULEX RESTUANS,T900,41.975,-87.891,9,34,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8813,2013-07-12,CULEX RESTUANS,T900,41.975,-87.891,9,41,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8814,2013-07-12,CULEX RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8815,2013-07-12,CULEX RESTUANS,T900,41.975,-87.891,9,27,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8816,2013-07-12,CULEX RESTUANS,T903,41.958,-87.931,5,6,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8817,2013-07-12,CULEX PIPIENS/RESTUANS,T222,41.925,-87.746,8,1,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8818,2013-07-12,CULEX RESTUANS,T222,41.925,-87.746,8,3,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8819,2013-07-12,CULEX RESTUANS,T223,41.974,-87.805,9,4,0,674.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8820,2013-07-12,CULEX PIPIENS/RESTUANS,T225,41.743,-87.731,8,31,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8821,2013-07-12,CULEX PIPIENS/RESTUANS,T225,41.743,-87.731,8,43,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8822,2013-07-12,CULEX RESTUANS,T225,41.743,-87.731,8,49,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8823,2013-07-12,CULEX PIPIENS/RESTUANS,T227,41.728,-87.601,5,20,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8824,2013-07-12,CULEX PIPIENS/RESTUANS,T227,41.728,-87.601,5,35,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8825,2013-07-12,CULEX RESTUANS,T227,41.728,-87.601,5,48,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8826,2013-07-12,CULEX RESTUANS,T227,41.728,-87.601,5,48,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8827,2013-07-12,CULEX RESTUANS,T227,41.728,-87.601,5,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8828,2013-07-12,CULEX RESTUANS,T227,41.728,-87.601,5,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8829,2013-07-12,CULEX PIPIENS/RESTUANS,T224,41.947,-87.671,9,16,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8830,2013-07-12,CULEX RESTUANS,T224,41.947,-87.671,9,7,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8831,2013-07-12,CULEX PIPIENS/RESTUANS,T226,41.794,-87.654,5,42,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8832,2013-07-12,CULEX RESTUANS,T226,41.794,-87.654,5,13,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8833,2013-07-12,CULEX PIPIENS/RESTUANS,T230,41.904,-87.756,9,9,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8834,2013-07-12,CULEX RESTUANS,T230,41.904,-87.756,9,18,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8835,2013-07-12,CULEX PIPIENS/RESTUANS,T228,41.952,-87.725,8,17,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8836,2013-07-12,CULEX RESTUANS,T228,41.952,-87.725,8,46,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8837,2013-07-12,CULEX RESTUANS,T228,41.952,-87.725,8,29,1,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8838,2013-07-12,CULEX PIPIENS/RESTUANS,T035,41.764,-87.742,8,6,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8839,2013-07-12,CULEX RESTUANS,T035,41.764,-87.742,8,2,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8840,2013-07-12,CULEX PIPIENS/RESTUANS,T231,41.987,-87.666,8,50,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8841,2013-07-12,CULEX PIPIENS/RESTUANS,T231,41.987,-87.666,8,37,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8842,2013-07-12,CULEX RESTUANS,T231,41.987,-87.666,8,19,1,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8843,2013-07-12,CULEX RESTUANS,T231,41.987,-87.666,8,44,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8844,2013-07-12,CULEX PIPIENS/RESTUANS,T232,41.913,-87.668,9,23,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8845,2013-07-12,CULEX RESTUANS,T232,41.913,-87.668,9,4,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
8846,2013-07-12,CULEX RESTUANS,T233,42.01,-87.807,9,10,0,3650.0,0,83,58,71,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,0,1,12,7,2013,4
8847,2013-07-12,CULEX PIPIENS/RESTUANS,T235,41.776,-87.627,8,29,0,3650.0,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,1,12,7,2013,4
